transaction_id,client_id,transaction_date,transaction_type,transaction_amount,currency,origin_country,destination_country,channel,purpose_code,counterparty_name,counterparty_type,is_flagged,flag_reason,created_at
C00034_T0024,C00034,2025-05-17,Payment,19897.28,USD,Italy,Switzerland,Branch,Business Expense,Michael Johnson,Government,False,-,2025-01-29 13:07:25.081678
C00034_T0025,C00034,2025-05-18,Investment,2148.95,USD,Portugal,Germany,Mobile App,Business Expense,John Smith,Government,False,-,2024-06-12 13:02:03.081684
C00034_T0026,C00034,2025-05-19,Withdrawal,715.9,USD,Iceland,Spain,Online,Business Expense,Jane Doe,Business,False,-,2023-11-21 09:44:08.081691
C00034_T0027,C00034,2025-05-20,Withdrawal,1323.01,USD,Czech Republic,Italy,Online,Business Expense,John Smith,Unknown,False,-,2023-10-29 05:11:12.081697
C00034_T0028,C00034,2025-05-21,Payment,3160.55,USD,Cyprus,Ireland,Branch,Business Expense,Alice Brown,Government,False,-,2025-07-06 06:33:02.081704
C00034_T0029,C00034,2025-05-22,Withdrawal,3329.18,USD,Hungary,Spain,Branch,Business Expense,Jane Doe,Unknown,False,-,2024-02-09 18:36:43.081711
C00034_T0030,C00034,2025-05-23,Deposit,3900.05,USD,Lithuania,Lithuania,Mobile App,Commission,Jane Doe,Unknown,False,-,2025-06-25 04:50:41.081717
C00034_T0031,C00034,2025-05-24,Withdrawal,7075.03,USD,Poland,Switzerland,Online,Business Expense,John Smith,Government,False,-,2024-08-29 21:25:59.081724
C00034_T0032,C00034,2025-05-25,Payment,4871.35,USD,Estonia,Finland,API,Crypto Settlement,Chris Lee,Individual,True,-,2023-10-26 16:04:05.081731
C00034_T0033,C00034,2025-05-26,Payment,1185.38,USD,Latvia,Lithuania,Branch,Crypto Settlement,John Smith,Business,False,-,2024-06-10 05:56:05.081737
C00034_T0034,C00034,2025-05-27,Investment,1971.18,USD,Lithuania,Ireland,API,Business Expense,Chris Lee,Government,True,-,2024-01-07 13:59:13.081744
C00034_T0035,C00034,2025-05-28,Withdrawal,7182.82,USD,Slovenia,Cyprus,API,Investment,Jane Doe,Unknown,True,-,2024-06-04 23:10:11.081750
C00034_T0036,C00034,2025-05-29,Withdrawal,3935.44,USD,Norway,United Kingdom,Online,Commission,Michael Johnson,Business,False,-,2024-02-18 09:04:51.081757
C00034_T0037,C00034,2025-05-30,Payment,713.89,USD,Slovakia,Poland,API,Crypto Settlement,Michael Johnson,Government,False,-,2025-06-07 06:40:04.081764
C00034_T0038,C00034,2025-05-31,Investment,1544.63,USD,Greece,Lithuania,Branch,Investment,John Smith,Business,False,-,2025-04-04 20:55:17.081770
C00034_T0039,C00034,2025-06-01,Investment,6141.22,USD,Bulgaria,Czech Republic,Branch,Loan,Chris Lee,Business,False,-,2024-03-11 14:53:34.081777
C00034_T0040,C00034,2025-06-02,Deposit,740.68,USD,Hungary,Luxembourg,Mobile App,Business Expense,John Smith,Unknown,False,-,2025-05-13 22:32:22.081783
C00034_T0041,C00034,2025-06-03,Deposit,4606.65,USD,Spain,Malta,Online,Salary,Alice Brown,Individual,False,-,2023-10-20 20:51:43.081789
C00034_T0042,C00034,2025-06-04,Payment,3251.5,USD,Portugal,Ireland,Online,Business Expense,John Smith,Individual,True,-,2024-09-21 04:24:02.081800
C00034_T0043,C00034,2025-06-05,Investment,625.76,USD,Belgium,Netherlands,API,Business Expense,John Smith,Business,False,-,2023-08-12 20:16:23.081811
C00034_T0044,C00034,2025-06-06,Investment,4579.17,USD,Iceland,Portugal,Branch,Investment,John Smith,Unknown,False,-,2024-09-01 11:38:46.081823
C00034_T0045,C00034,2025-06-07,Deposit,602.25,USD,Austria,Netherlands,Branch,Loan,John Smith,Unknown,False,-,2024-09-16 06:48:12.081845
C00034_T0046,C00034,2025-06-08,Deposit,1993.22,USD,Ireland,Sweden,Mobile App,Investment,Chris Lee,Government,False,-,2024-10-24 23:50:59.081851
C00034_T0047,C00034,2025-06-09,Payment,1447.12,USD,Switzerland,Luxembourg,API,Commission,Chris Lee,Business,False,-,2024-02-17 17:47:18.081858
C00034_T0048,C00034,2025-06-10,Investment,4593.46,USD,Bulgaria,Iceland,Branch,Loan,Chris Lee,Government,False,-,2024-05-31 21:05:30.081865
C00034_T0049,C00034,2025-06-11,Payment,5980.69,USD,Spain,Latvia,Online,Crypto Settlement,Alice Brown,Unknown,False,-,2025-04-26 00:28:32.081875
C00034_T0050,C00034,2025-06-12,Deposit,722.83,USD,Germany,Netherlands,Mobile App,Loan,Alice Brown,Business,False,-,2025-06-08 14:14:51.081887
C00034_T0051,C00034,2025-06-13,Withdrawal,6554.75,USD,Luxembourg,Netherlands,Online,Loan,John Smith,Individual,True,-,2024-06-09 16:37:18.081896
C00034_T0052,C00034,2025-06-14,Deposit,28.4,USD,Iceland,Lithuania,Mobile App,Investment,Chris Lee,Individual,False,Large volume,2023-09-13 12:09:45.081903
C00034_T0053,C00034,2025-06-15,Investment,2961.66,USD,Luxembourg,France,Online,Business Expense,Alice Brown,Government,False,-,2023-12-24 23:41:56.081910
C00034_T0054,C00034,2025-06-16,Payment,2852.45,USD,Hungary,Switzerland,API,Business Expense,Michael Johnson,Business,False,-,2025-05-11 10:20:32.081916
C00034_T0055,C00034,2025-06-17,Investment,3834.47,USD,Poland,Greece,Branch,Business Expense,John Smith,Unknown,True,Large volume,2025-06-23 01:41:23.081923
C00034_T0056,C00034,2025-06-18,Deposit,1074.79,USD,Netherlands,Italy,Online,Business Expense,Jane Doe,Government,False,-,2024-03-03 14:09:40.081930
C00034_T0057,C00034,2025-06-19,Deposit,38.85,USD,Iceland,Lithuania,API,Business Expense,Chris Lee,Individual,False,-,2025-06-10 22:18:40.081939
C00034_T0058,C00034,2025-06-20,Transfer,2378.8,USD,France,Estonia,Online,Commission,John Smith,Unknown,False,-,2023-12-21 22:40:56.081951
C00034_T0059,C00034,2025-06-21,Deposit,290.55,USD,Croatia,Slovakia,API,Salary,John Smith,Business,False,-,2024-08-05 04:56:13.081963
C00034_T0060,C00034,2025-06-22,Investment,8735.85,USD,Hungary,Bulgaria,Mobile App,Crypto Settlement,Jane Doe,Individual,False,-,2024-08-03 06:42:24.081973
C00034_T0061,C00034,2025-06-23,Payment,748.14,USD,Austria,Ireland,API,Loan,Michael Johnson,Unknown,False,-,2023-10-03 13:07:04.081984
C00034_T0062,C00034,2025-06-24,Payment,2171.94,USD,United Kingdom,France,Online,Salary,Alice Brown,Individual,False,-,2023-12-28 18:15:18.081996
C00034_T0063,C00034,2025-06-25,Transfer,2232.23,USD,Germany,Greece,Branch,Commission,Alice Brown,Business,False,-,2024-03-11 11:40:58.082007
C00034_T0064,C00034,2025-06-26,Investment,3156.76,USD,Czech Republic,Iceland,Mobile App,Business Expense,Jane Doe,Government,False,-,2025-07-20 19:25:23.082014
C00034_T0065,C00034,2025-06-27,Deposit,5983.75,USD,Slovakia,Finland,Mobile App,Commission,Jane Doe,Unknown,False,-,2024-07-01 03:01:17.082021
C00034_T0066,C00034,2025-06-28,Withdrawal,2505.9,USD,United Kingdom,Cyprus,API,Crypto Settlement,Alice Brown,Unknown,False,Large volume,2024-05-02 12:23:50.082027
C00034_T0067,C00034,2025-06-29,Payment,102.33,USD,Malta,France,Online,Crypto Settlement,Michael Johnson,Business,False,-,2025-01-20 06:34:31.082034
C00034_T0068,C00034,2025-06-30,Investment,5782.99,USD,Ireland,Austria,API,Commission,Michael Johnson,Individual,False,-,2024-01-13 00:07:00.082041
C00034_T0069,C00034,2025-07-01,Transfer,336.3,USD,Slovenia,Austria,Mobile App,Salary,John Smith,Individual,False,-,2024-04-12 12:28:47.082048
C00034_T0070,C00034,2025-07-02,Withdrawal,4023.83,USD,Poland,Latvia,Branch,Loan,Jane Doe,Individual,False,-,2024-06-13 00:52:01.082056
C00034_T0071,C00034,2025-07-03,Investment,6379.99,USD,Switzerland,Slovenia,API,Investment,Jane Doe,Unknown,False,Large volume,2025-07-02 12:43:10.082064
C00034_T0072,C00034,2025-07-04,Deposit,1303.06,USD,Greece,Romania,Online,Investment,Jane Doe,Unknown,False,-,2024-02-13 10:36:01.082070
C00034_T0073,C00034,2025-07-05,Payment,2338.33,USD,Bulgaria,Spain,API,Crypto Settlement,Alice Brown,Individual,False,-,2024-09-17 21:47:52.082077
C00034_T0074,C00034,2025-07-06,Deposit,56.63,USD,Iceland,Cyprus,API,Loan,Alice Brown,Unknown,False,-,2024-01-16 08:20:42.082084
C00034_T0075,C00034,2025-07-07,Transfer,6388.89,USD,Spain,Greece,API,Business Expense,Alice Brown,Government,False,-,2024-11-24 21:49:37.082095
C00034_T0076,C00034,2025-07-08,Payment,4764.8,USD,Croatia,France,Branch,Commission,Michael Johnson,Business,True,-,2025-05-07 17:32:26.082102
C00034_T0077,C00034,2025-07-09,Withdrawal,1032.13,USD,Estonia,Italy,Online,Business Expense,Alice Brown,Business,False,-,2023-10-03 05:00:33.082109
C00034_T0078,C00034,2025-07-10,Payment,1940.06,USD,Iceland,Lithuania,Online,Crypto Settlement,John Smith,Unknown,False,-,2023-12-21 15:35:30.082116
C00034_T0079,C00034,2025-07-11,Deposit,4661.18,USD,Luxembourg,Austria,Mobile App,Commission,Alice Brown,Government,False,Large volume,2024-10-10 13:09:10.082122
C00034_T0080,C00034,2025-07-12,Investment,1739.08,USD,Hungary,Poland,Mobile App,Investment,Michael Johnson,Government,True,-,2024-08-16 17:05:38.082129
C00034_T0081,C00034,2025-07-13,Investment,695.1,USD,Latvia,Switzerland,API,Crypto Settlement,Jane Doe,Individual,False,-,2024-05-29 00:36:10.082136
C00034_T0082,C00034,2025-07-14,Investment,2866.41,USD,Bulgaria,Italy,Mobile App,Crypto Settlement,John Smith,Business,False,-,2024-12-23 19:22:07.082144
C00034_T0083,C00034,2025-07-15,Transfer,5042.81,USD,Hungary,United Kingdom,Online,Loan,Michael Johnson,Business,False,-,2025-07-23 12:47:26.082155
C00034_T0084,C00034,2025-07-16,Transfer,1517.22,USD,Spain,Romania,API,Salary,Chris Lee,Business,False,-,2024-10-01 14:38:34.082176
C00034_T0085,C00034,2025-07-17,Investment,509.26,USD,France,Italy,Mobile App,Crypto Settlement,Jane Doe,Unknown,False,-,2023-12-27 23:23:21.082183
C00034_T0086,C00034,2025-07-18,Withdrawal,6939.04,USD,Portugal,France,Branch,Salary,Alice Brown,Government,False,-,2024-12-17 18:12:00.082191
C00034_T0087,C00034,2025-07-19,Deposit,1142.96,USD,Germany,Austria,Mobile App,Loan,Michael Johnson,Individual,True,-,2025-07-19 19:19:16.082203
C00034_T0088,C00034,2025-07-20,Withdrawal,2820.33,USD,Estonia,Romania,Branch,Crypto Settlement,Chris Lee,Unknown,False,-,2024-01-21 12:53:52.082215
C00034_T0089,C00034,2025-07-21,Investment,4610.36,USD,Germany,Iceland,Mobile App,Crypto Settlement,Michael Johnson,Individual,True,-,2025-01-25 20:07:53.082228
C00034_T0090,C00034,2025-07-22,Deposit,1495.72,USD,Romania,Slovakia,Online,Investment,Alice Brown,Unknown,False,Large volume,2025-07-22 20:40:13.082235
C00034_T0091,C00034,2025-07-23,Transfer,4102.11,USD,Czech Republic,France,Mobile App,Commission,Michael Johnson,Business,False,-,2024-12-22 07:50:45.082243
C00034_T0092,C00034,2025-07-24,Payment,2414.55,USD,Bulgaria,Malta,Branch,Salary,Chris Lee,Individual,False,-,2023-09-06 12:58:31.082254
C00034_T0093,C00034,2025-07-25,Payment,3314.0,USD,Latvia,Estonia,Branch,Investment,Michael Johnson,Government,False,-,2024-05-27 20:07:26.082266
C00034_T0094,C00034,2025-07-26,Deposit,3502.33,USD,Netherlands,Slovakia,Mobile App,Crypto Settlement,John Smith,Government,False,-,2023-11-23 12:40:18.082277
C00034_T0095,C00034,2025-07-27,Withdrawal,6816.87,USD,Croatia,Austria,API,Loan,John Smith,Unknown,False,Large volume,2024-10-28 23:15:38.082288
C00035_T0001,C00035,2025-07-08,Transfer,3591.35,USD,Latvia,Lithuania,Branch,Investment,Jane Doe,Individual,False,-,2025-03-15 15:47:34.082299
C00035_T0002,C00035,2025-07-09,Payment,1770.25,USD,Latvia,Greece,Mobile App,Loan,Alice Brown,Government,True,-,2024-03-15 08:25:08.082311
C00035_T0003,C00035,2025-07-10,Transfer,402.27,USD,Denmark,Denmark,Mobile App,Business Expense,Michael Johnson,Individual,True,-,2025-04-16 20:11:45.082323
C00035_T0004,C00035,2025-07-11,Transfer,2107.01,USD,Sweden,Iceland,Mobile App,Investment,Chris Lee,Business,True,-,2025-05-28 05:06:07.082332
C00035_T0005,C00035,2025-07-12,Payment,3760.4,USD,Romania,Sweden,Online,Commission,Michael Johnson,Individual,False,-,2024-12-22 15:15:38.082339
C00035_T0006,C00035,2025-07-13,Payment,5433.29,USD,Greece,Lithuania,Mobile App,Investment,Alice Brown,Government,False,-,2024-08-08 14:42:03.082346
C00035_T0007,C00035,2025-07-14,Investment,9304.2,USD,Greece,Iceland,API,Loan,Alice Brown,Unknown,False,-,2025-01-05 01:48:47.082352
C00035_T0008,C00035,2025-07-15,Payment,12888.04,USD,Portugal,Hungary,Mobile App,Business Expense,Michael Johnson,Business,True,-,2024-04-01 00:01:30.082359
C00035_T0009,C00035,2025-07-16,Payment,483.42,USD,United Kingdom,Estonia,Mobile App,Business Expense,Michael Johnson,Individual,False,-,2025-02-25 06:44:39.082366
C00035_T0010,C00035,2025-07-17,Payment,4108.12,USD,Slovenia,Czech Republic,Branch,Business Expense,Michael Johnson,Business,False,-,2025-06-24 14:49:28.082373
C00035_T0011,C00035,2025-07-18,Investment,4912.36,USD,Netherlands,Poland,Branch,Investment,John Smith,Unknown,True,-,2025-02-01 00:42:36.082380
C00035_T0012,C00035,2025-07-19,Transfer,844.47,USD,Slovenia,Portugal,Branch,Salary,Alice Brown,Individual,False,-,2024-09-22 05:08:58.082390
C00035_T0013,C00035,2025-07-20,Investment,3527.71,USD,Cyprus,Netherlands,Mobile App,Salary,Jane Doe,Business,False,-,2023-09-05 21:05:44.082402
C00035_T0014,C00035,2025-07-21,Payment,1823.46,USD,Estonia,Hungary,Mobile App,Investment,John Smith,Government,False,-,2025-07-13 20:53:54.082413
C00035_T0015,C00035,2025-07-22,Deposit,360.38,USD,Croatia,Slovenia,API,Loan,Chris Lee,Government,False,Large volume,2025-01-07 05:16:02.082424
C00035_T0016,C00035,2025-07-23,Payment,304.73,USD,Cyprus,Hungary,Online,Investment,Jane Doe,Unknown,False,-,2024-06-30 02:56:51.082436
C00035_T0017,C00035,2025-07-24,Investment,6367.94,USD,Finland,Estonia,Mobile App,Salary,Jane Doe,Unknown,False,-,2023-12-11 19:16:30.082448
C00035_T0018,C00035,2025-07-25,Investment,4274.22,USD,Denmark,Finland,Online,Investment,Jane Doe,Unknown,False,-,2024-09-15 04:41:53.082465
C00035_T0019,C00035,2025-07-26,Withdrawal,5615.92,USD,Czech Republic,Bulgaria,Mobile App,Business Expense,Alice Brown,Individual,False,-,2023-11-08 10:00:22.082473
C00035_T0020,C00035,2025-07-27,Deposit,5170.35,USD,Malta,Iceland,Online,Loan,Chris Lee,Unknown,True,-,2025-05-25 01:55:05.082484
C00036_T0001,C00036,2025-04-30,Transfer,1054.77,USD,Cyprus,Netherlands,API,Salary,John Smith,Business,False,-,2024-02-27 21:08:54.082496
C00036_T0002,C00036,2025-05-01,Withdrawal,1283.45,USD,Romania,Estonia,Branch,Crypto Settlement,Chris Lee,Individual,False,-,2025-07-23 20:25:17.082508
C00036_T0003,C00036,2025-05-02,Withdrawal,2571.26,USD,Romania,Latvia,Online,Crypto Settlement,Jane Doe,Unknown,True,-,2023-12-24 11:06:53.082527
C00036_T0004,C00036,2025-05-03,Deposit,3539.38,USD,Netherlands,Romania,Mobile App,Salary,Michael Johnson,Government,False,-,2024-11-02 15:07:46.082534
C00036_T0005,C00036,2025-05-04,Investment,3279.28,USD,Bulgaria,Slovakia,API,Crypto Settlement,Jane Doe,Business,False,-,2025-07-13 12:15:43.082540
C00036_T0006,C00036,2025-05-05,Transfer,1930.51,USD,Czech Republic,Switzerland,API,Salary,Michael Johnson,Unknown,False,-,2023-08-22 17:08:20.082547
C00036_T0007,C00036,2025-05-06,Payment,2562.2,USD,United Kingdom,Malta,API,Loan,Jane Doe,Individual,False,-,2023-12-27 16:06:50.082553
C00036_T0008,C00036,2025-05-07,Investment,59.3,USD,Romania,Slovakia,API,Investment,Alice Brown,Business,False,Large volume,2025-06-06 01:46:34.082560
C00036_T0009,C00036,2025-05-08,Payment,2202.18,USD,Netherlands,Poland,Online,Loan,Chris Lee,Government,False,-,2025-07-26 11:54:26.082571
C00036_T0010,C00036,2025-05-09,Investment,87.34,USD,Italy,Norway,API,Crypto Settlement,John Smith,Unknown,False,-,2023-11-23 16:09:16.082583
C00036_T0011,C00036,2025-05-10,Investment,1596.64,USD,Ireland,Finland,Mobile App,Investment,Michael Johnson,Business,False,-,2025-04-16 21:31:15.082595
C00036_T0012,C00036,2025-05-11,Withdrawal,216.07,USD,Romania,France,Mobile App,Investment,Jane Doe,Government,False,-,2024-06-26 22:42:51.082608
C00036_T0013,C00036,2025-05-12,Deposit,519.87,USD,Luxembourg,Netherlands,Online,Salary,John Smith,Unknown,False,-,2024-02-16 15:34:36.082620
C00036_T0014,C00036,2025-05-13,Deposit,237.04,USD,Romania,Portugal,API,Commission,Michael Johnson,Government,False,-,2023-12-15 21:21:58.082640
C00036_T0015,C00036,2025-05-14,Payment,682.37,USD,Luxembourg,Lithuania,Mobile App,Business Expense,Michael Johnson,Individual,False,-,2023-08-22 17:05:22.082647
C00036_T0016,C00036,2025-05-15,Transfer,617.84,USD,Ireland,Slovakia,Branch,Commission,Alice Brown,Business,False,-,2023-08-14 15:54:44.082654
C00036_T0017,C00036,2025-05-16,Deposit,57.36,USD,Norway,Finland,API,Investment,Jane Doe,Business,False,-,2023-10-28 06:57:53.082661
C00036_T0018,C00036,2025-05-17,Transfer,2066.72,USD,Switzerland,Iceland,Online,Commission,John Smith,Government,False,-,2023-09-23 08:07:37.082667
C00036_T0019,C00036,2025-05-18,Payment,2242.01,USD,Sweden,Denmark,Branch,Crypto Settlement,Jane Doe,Unknown,False,-,2024-11-09 05:11:18.082674
C00036_T0020,C00036,2025-05-19,Transfer,1803.51,USD,Luxembourg,Spain,API,Investment,Jane Doe,Business,False,Large volume,2023-08-02 22:24:38.082680
C00036_T0021,C00036,2025-05-20,Investment,2190.61,USD,Netherlands,Bulgaria,Branch,Loan,Chris Lee,Government,False,-,2023-12-20 21:09:48.082687
C00036_T0022,C00036,2025-05-21,Investment,1618.33,USD,Netherlands,Czech Republic,API,Crypto Settlement,Michael Johnson,Individual,False,-,2023-11-12 14:31:05.082693
C00036_T0023,C00036,2025-05-22,Payment,3228.17,USD,Malta,Cyprus,API,Loan,Michael Johnson,Business,False,-,2025-03-14 09:44:58.082703
C00036_T0024,C00036,2025-05-23,Transfer,1000.18,USD,Germany,France,Mobile App,Crypto Settlement,Chris Lee,Government,False,-,2024-05-28 09:31:10.082715
C00036_T0025,C00036,2025-05-24,Transfer,1017.49,USD,Spain,Croatia,Branch,Salary,Chris Lee,Unknown,False,-,2025-01-04 17:51:13.082728
C00036_T0026,C00036,2025-05-25,Payment,2288.63,USD,Netherlands,Netherlands,Branch,Crypto Settlement,Jane Doe,Business,False,-,2024-09-26 11:20:58.082737
C00036_T0027,C00036,2025-05-26,Deposit,500.57,USD,Germany,Ireland,Online,Business Expense,Michael Johnson,Business,False,-,2024-03-30 07:53:11.082744
C00036_T0028,C00036,2025-05-27,Withdrawal,59.83,USD,Cyprus,Malta,Online,Loan,John Smith,Individual,False,-,2024-07-19 04:41:31.082750
C00036_T0029,C00036,2025-05-28,Deposit,1613.56,USD,Ireland,Ireland,Branch,Crypto Settlement,Alice Brown,Government,False,-,2023-08-22 06:27:40.082757
C00036_T0030,C00036,2025-05-29,Withdrawal,342.13,USD,Bulgaria,Finland,Mobile App,Business Expense,Chris Lee,Unknown,False,-,2025-01-20 10:25:19.082764
C00036_T0031,C00036,2025-05-30,Transfer,748.61,USD,Italy,Poland,Mobile App,Salary,John Smith,Individual,False,-,2024-06-24 05:47:41.082770
C00036_T0032,C00036,2025-05-31,Withdrawal,320.23,USD,Ireland,Malta,API,Crypto Settlement,John Smith,Individual,False,-,2024-11-07 17:40:56.082777
C00036_T0033,C00036,2025-06-01,Withdrawal,2043.55,USD,Netherlands,Italy,Online,Business Expense,Jane Doe,Individual,False,Large volume,2025-05-02 03:33:59.082784
C00036_T0034,C00036,2025-06-02,Transfer,3699.46,USD,France,Denmark,Online,Crypto Settlement,Chris Lee,Government,False,-,2023-08-20 20:34:59.082790
C00036_T0035,C00036,2025-06-03,Investment,65.9,USD,Slovakia,Germany,Online,Loan,John Smith,Government,True,-,2023-08-01 22:23:56.082797
C00036_T0036,C00036,2025-06-04,Withdrawal,309.45,USD,Finland,Austria,API,Loan,Alice Brown,Business,False,-,2025-01-25 14:10:47.082803
C00036_T0037,C00036,2025-06-05,Payment,244.74,USD,Luxembourg,Cyprus,Mobile App,Commission,John Smith,Government,False,Large volume,2024-10-10 13:48:44.082810
C00036_T0038,C00036,2025-06-06,Deposit,1302.31,USD,Belgium,Belgium,Online,Commission,Alice Brown,Individual,False,-,2024-09-27 05:03:02.082817
C00036_T0039,C00036,2025-06-07,Transfer,651.85,USD,Greece,Lithuania,API,Crypto Settlement,Alice Brown,Government,False,-,2024-12-09 03:48:02.082823
C00036_T0040,C00036,2025-06-08,Transfer,709.47,USD,Latvia,Austria,Branch,Commission,Alice Brown,Unknown,False,-,2024-05-09 12:09:17.082830
C00036_T0041,C00036,2025-06-09,Withdrawal,198.98,USD,Bulgaria,Czech Republic,Mobile App,Crypto Settlement,Chris Lee,Business,False,-,2024-01-22 08:42:17.082837
C00036_T0042,C00036,2025-06-10,Investment,623.77,USD,France,Croatia,Branch,Crypto Settlement,Alice Brown,Individual,True,Large volume,2025-06-27 04:22:52.082843
C00036_T0043,C00036,2025-06-11,Investment,420.7,USD,Ireland,France,Online,Business Expense,Chris Lee,Business,False,-,2023-08-20 10:46:30.082850
C00036_T0044,C00036,2025-06-12,Deposit,1099.99,USD,Ireland,Finland,API,Loan,John Smith,Government,False,-,2024-05-22 20:18:07.082858
C00036_T0045,C00036,2025-06-13,Deposit,285.2,USD,Belgium,Cyprus,Mobile App,Salary,Alice Brown,Business,False,-,2024-09-10 13:42:33.082869
C00036_T0046,C00036,2025-06-14,Investment,1110.88,USD,Belgium,Poland,Online,Investment,Michael Johnson,Business,False,Large volume,2025-02-17 01:51:05.083077
C00036_T0047,C00036,2025-06-15,Investment,552.41,USD,Greece,Ireland,Mobile App,Loan,John Smith,Government,False,-,2023-12-22 15:12:37.083092
